date,full_name,company_code,abbreviation,report_date,report_type
2021-03-23,宁波康强电子股份有限公司,002119,康强电子,2020年,年度报告
2021-04-24,中泰证券股份有限公司,600918,中泰证券,2020年,年度报告
2020-04-28,上海科泰电源股份有限公司,300153,科泰电源,2019年,年度报告
2021-04-28,福建创识科技股份有限公司,300941,创识科技,2020年,年度报告
2020-04-30,湖南景峰医药股份有限公司,000908,景峰医药,2019年,年度报告
2021-04-21,山东海化股份有限公司,000822,山东海化,2020年,年度报告
2021-03-27,四川天邑康和通信股份有限公司,300504,天邑股份,2020年,年度报告
2021-04-29,雪松发展股份有限公司,002485,雪松发展,2020年,年度报告
2022-04-09,东港股份有限公司,002117,东港股份,2021年,年度报告
2020-03-17,宁波联合集团股份有限公司,600051,宁波联合,2019年,年度报告
2020-04-28,广东好太太科技集团股份有限公司,603848,好太太,2019年,年度报告
2021-04-16,山东丰元化学股份有限公司,002805,丰元股份,2020年,年度报告
2021-04-30,湖南松井新材料股份有限公司,688157,松井股份,2020年,年度报告
2020-04-28,上海柏楚电子科技股份有限公司,688188,柏楚电子,2019年,年度报告
2020-04-28,深圳市麦捷微电子科技股份有限公司,300319,麦捷科技,2019年,年度报告
2022-04-23,朗姿股份有限公司,002612,朗姿股份,2021年,年度报告
2022-04-08,浙江西大门新材料股份有限公司,605155,西大门,2021年,年度报告
2020-04-30,宏发科技股份有限公司,600885,宏发股份,2019年,年度报告
2022-03-29,远程电缆股份有限公司,002692,远程股份,2021年,年度报告
2021-04-29,浙江东晶电子股份有限公司,002199,东晶电子,2020年,年度报告
2020-04-28,维尔利环保科技集团股份有限公司,300190,维尔利,2019年,年度报告
2022-04-20,彩虹显示器件股份有限公司,600707,彩虹股份,2021年,年度报告
2021-04-30,江苏三六五网络股份有限公司,300295,三六五网,2020年,年度报告
2020-06-05,安福县海能实业股份有限公司,300787,海能实业,2019年,年度报告
2022-03-30,长春英利汽车工业股份有限公司,601279,英利汽车,2021年,年度报告
2022-04-30,上海物资贸易股份有限公司,900927,上海物贸,2021年,年度报告
2020-04-29,河北常山生化药业股份有限公司,300255,常山药业,2019年,年度报告
2022-04-26,乐普北京医疗器械股份有限公司,300003,乐普医疗,2021年,年度报告
2021-03-27,宁波富达股份有限公司,600724,宁波富达,2020年,年度报告
2020-04-25,盈峰环境科技集团股份有限公司,000967,盈峰环境,2019年,年度报告
2020-04-27,成都爱乐达航空制造股份有限公司,300696,爱乐达,2019年,年度报告
2022-04-22,北京中科海讯数字科技股份有限公司,300810,中科海讯,2021年,年度报告
2022-04-01,重庆银行股份有限公司,601963,重庆银行,2021年,年度报告
2021-04-27,杭州联络互动信息科技股份有限公司,002280,联络互动,2020年,年度报告
2020-04-25,上海莱士血液制品股份有限公司,002252,上海莱士,2019年,年度报告
2021-04-16,上海雅运纺织化工股份有限公司,603790,雅运股份,2020年,年度报告
2022-03-26,重庆百货大楼股份有限公司,600729,重庆百货,2021年,年度报告
2020-06-30,康得新复合材料集团股份有限公司,002450,康得新,2019年,年度报告
2020-04-28,奥普家居股份有限公司,603551,奥普家居,2019年,年度报告
2020-05-14,杭州中威电子股份有限公司,300270,中威电子,2019年,年度报告
2020-04-28,上海天永智能装备股份有限公司,603895,天永智能,2019年,年度报告
2020-04-28,保利联合化工控股集团股份有限公司,002037,保利联合,2019年,年度报告
2022-04-26,天舟文化股份有限公司,300148,天舟文化,2021年,年度报告
2021-03-16,安徽开润股份有限公司,300577,开润股份,2020年,年度报告
2020-04-23,联化科技股份有限公司,002250,联化科技,2019年,年度报告
2022-04-26,北京正和恒基滨水生态环境治理股份有限公司,605069,正和生态,2021年,年度报告
2022-03-10,中公高科养护科技股份有限公司,603860,中公高科,2021年,年度报告
2022-03-25,山东海化股份有限公司,000822,山东海化,2021年,年度报告
2020-04-25,辽宁奥克化学股份有限公司,300082,奥克股份,2019年,年度报告
2022-03-19,广东乐心医疗电子股份有限公司,300562,乐心医疗,2021年,年度报告
2022-04-16,江西万年青水泥股份有限公司,000789,万年青,2021年,年度报告
2022-04-30,鹏欣环球资源股份有限公司,600490,鹏欣资源,2021年,年度报告
2020-04-22,时代出版传媒股份有限公司,600551,时代出版,2019年,年度报告
2020-04-28,深圳市铂科新材料股份有限公司,300811,铂科新材,2019年,年度报告
2022-04-08,广东蒙泰高新纤维股份有限公司,300876,蒙泰高新,2021年,年度报告
2022-04-20,丹化化工科技股份有限公司,600844,丹化科技,2021年,年度报告
2021-03-26,安琪酵母股份有限公司,600298,安琪酵母,2020年,年度报告
2022-03-16,深圳市京基智农时代股份有限公司,000048,京基智农,2021年,年度报告
2020-03-18,天马微电子股份有限公司,000050,深天马A,2019年,年度报告
2022-04-27,浙江晶盛机电股份有限公司,300316,晶盛机电,2021年,年度报告
2022-04-28,瀛通通讯股份有限公司,002861,瀛通通讯,2021年,年度报告
2021-04-29,国美通讯设备股份有限公司,600898,国美通讯,2020年,年度报告
2020-03-13,红宝丽集团股份有限公司,002165,红宝丽,2019年,年度报告
2022-03-18,中国平安保险集团股份有限公司,601318,中国平安,2021年,年度报告
2022-04-30,览海医疗产业投资股份有限公司,600896,览海医疗,2021年,年度报告
2021-04-23,武汉海特生物制药股份有限公司,300683,海特生物,2020年,年度报告
2020-04-29,湖南电广传媒股份有限公司,000917,电广传媒,2019年,年度报告
2021-03-31,鞍钢股份有限公司,000898,鞍钢股份,2020年,年度报告
2021-04-23,晋能控股山西电力股份有限公司,000767,晋控电力,2020年,年度报告
2021-02-26,绿能慧充数字能源技术股份有限公司,600212,绿能慧充,2020年,年度报告
2022-03-18,厦门港务发展股份有限公司,000905,厦门港务,2021年,年度报告
2020-04-28,冠福控股股份有限公司,002102,冠福股份,2019年,年度报告
2021-04-30,华夏银行股份有限公司,600015,华夏银行,2020年,年度报告
2022-04-21,上海肇民新材料科技股份有限公司,301000,肇民科技,2021年,年度报告
2022-04-30,北京翠微大厦股份有限公司,603123,翠微股份,2021年,年度报告
2020-04-29,深圳光峰科技股份有限公司,688007,光峰科技,2019年,年度报告
2021-05-28,聚龙股份有限公司,300202,聚龙股份,2020年,年度报告
2022-04-26,上海益民商业集团股份有限公司,600824,益民集团,2021年,年度报告
2020-04-11,海宁中国皮革城股份有限公司,002344,海宁皮城,2019年,年度报告
2021-04-27,山东联诚精密制造股份有限公司,002921,联诚精密,2020年,年度报告
2022-04-30,上海全筑控股集团股份有限公司,603030,全筑股份,2021年,年度报告
2020-04-18,广东燕塘乳业股份有限公司,002732,燕塘乳业,2019年,年度报告
2022-04-30,永辉超市股份有限公司,601933,永辉超市,2021年,年度报告
2021-04-22,浙江兆丰机电股份有限公司,300695,兆丰股份,2020年,年度报告
2021-04-10,太极计算机股份有限公司,002368,太极股份,2020年,年度报告
2022-04-19,厦门日上集团股份有限公司,002593,日上集团,2020年,年度报告
2022-04-15,江苏省农垦农业发展股份有限公司,601952,苏垦农发,2021年,年度报告
2020-04-18,黑龙江国中水务股份有限公司,600187,国中水务,2019年,年度报告
2020-04-30,浙江海正药业股份有限公司,600267,海正药业,2019年,年度报告
2020-04-29,中国宝安集团股份有限公司,000009,中国宝安,2019年,年度报告
2021-03-26,金华春光橡塑科技股份有限公司,603657,春光科技,2020年,年度报告
2022-04-27,易见供应链管理股份有限公司,600093,易见股份,2021年,年度报告
2021-04-21,上能电气股份有限公司,300827,上能电气,2020年,年度报告
2020-05-29,四川安控科技股份有限公司,300370,安控科技,2019年,年度报告
2022-04-15,中汽研汽车试验场股份有限公司,301215,中汽股份,2021年,年度报告
2021-03-26,南京药石科技股份有限公司,300725,药石科技,2020年,年度报告
2022-03-19,宁夏建材集团股份有限公司,600449,宁夏建材,2021年,年度报告
2021-04-20,陕西北元化工集团股份有限公司,601568,北元集团,2020年,年度报告
2022-04-15,北京华宇软件股份有限公司,300271,华宇软件,2021年,年度报告
2022-04-30,福建傲农生物科技集团股份有限公司,603363,傲农生物,2021年,年度报告
2021-04-17,百大集团股份有限公司,600865,百大集团,2020年,年度报告
2021-03-23,北京首都在线科技股份有限公司,300846,首都在线,2020年,年度报告
2021-04-29,湖北祥源新材科技股份有限公司,300980,祥源新材,2020年,年度报告
2022-08-06,上海艾力斯医药科技股份有限公司,688578,艾力斯,2021年,年度报告
2022-03-31,浙文互联集团股份有限公司,600986,浙文互联,2021年,年度报告
2021-04-29,河南新宁现代物流股份有限公司,300013,新宁物流,2020年,年度报告
2022-03-02,华塑控股股份有限公司,000509,华塑控股,2021年,年度报告
2020-04-21,宁波美诺华药业股份有限公司,603538,美诺华,2019年,年度报告
2020-04-30,东方明珠新媒体股份有限公司,600637,东方明珠,2019年,年度报告
2021-03-20,焦点科技股份有限公司,002315,焦点科技,2020年,年度报告
2022-04-22,祥鑫科技股份有限公司,002965,祥鑫科技,2021年,年度报告
2022-04-26,金发科技股份有限公司,600143,金发科技,2021年,年度报告
2022-03-31,长虹美菱股份有限公司,200521,长虹美菱,2021年,年度报告
2022-04-21,上海步科自动化股份有限公司,688160,步科股份,2021年,年度报告
2022-04-26,上海摩恩电气股份有限公司,002451,摩恩电气,2021年,年度报告
2022-04-29,皓宸医疗科技股份有限公司,002622,皓宸医疗,2021年,年度报告
2022-04-23,东睦新材料集团股份有限公司,600114,东睦股份,2021年,年度报告
2020-04-28,电光防爆科技股份有限公司,002730,电光科技,2019年,年度报告
2022-04-26,厦门唯科模塑科技股份有限公司,301196,唯科科技,2021年,年度报告
2022-04-29,高斯贝尔数码科技股份有限公司,002848,高斯贝尔,2021年,年度报告
2021-04-21,江苏联瑞新材料股份有限公司,688300,联瑞新材,2020年,年度报告
2020-04-29,赛隆药业集团股份有限公司,002898,赛隆药业,2019年,年度报告
2022-04-27,中铁特货物流股份有限公司,001213,中铁特货,2021年,年度报告
2021-04-27,上海中洲特种合金材料股份有限公司,300963,中洲特材,2020年,年度报告
2020-04-25,安徽黄山胶囊股份有限公司,002817,黄山胶囊,2019年,年度报告
2021-03-31,上海锦江国际酒店股份有限公司,900934,锦江酒店,2020年,年度报告
2020-04-28,华映科技集团股份有限公司,000536,华映科技,2019年,年度报告
2021-04-30,中国西电电气股份有限公司,601179,中国西电,2020年,年度报告
2021-03-26,江苏南方精工股份有限公司,002553,南方精工,2020年,年度报告
2021-03-31,亿帆医药股份有限公司,002019,亿帆医药,2020年,年度报告
2021-04-29,索通发展股份有限公司,603612,索通发展,2020年,年度报告
2020-06-17,长春奥普光电技术股份有限公司,002338,奥普光电,2019年,年度报告
2022-04-26,东方国际创业股份有限公司,600278,东方创业,2021年,年度报告
2022-04-29,通裕重工股份有限公司,300185,通裕重工,2021年,年度报告
2021-04-24,中广天择传媒股份有限公司,603721,中广天择,2020年,年度报告
2022-04-29,东来涂料技术上海股份有限公司,688129,东来技术,2021年,年度报告
2022-03-17,上海奕瑞光电子科技股份有限公司,688301,奕瑞科技,2021年,年度报告
2022-04-28,山西杏花村汾酒厂股份有限公司,600809,山西汾酒,2021年,年度报告
2020-04-22,香农芯创科技股份有限公司,300475,香农芯创,2019年,年度报告
2020-04-22,云鼎科技股份有限公司,000409,云鼎科技,2019年,年度报告
2021-04-22,上海百润投资控股集团股份有限公司,002568,百润股份,2020年,年度报告
2020-04-03,四川宏达股份有限公司,600331,宏达股份,2019年,年度报告
2022-04-27,北京神州细胞生物技术集团股份公司,688520,神州细胞,2021年,年度报告
2020-04-23,安徽建工集团股份有限公司,600502,安徽建工,2019年,年度报告
2022-03-31,江苏亚威机床股份有限公司,002559,亚威股份,2021年,年度报告
2022-04-22,沧州大化股份有限公司,600230,沧州大化,2021年,年度报告
2022-04-30,楚天龙股份有限公司,003040,楚天龙,2021年,年度报告
2023-04-27,爱普香料集团股份有限公司,603020,爱普股份,2020年,年度报告
2022-03-29,成都豪能科技股份有限公司,603809,豪能股份,2021年,年度报告
2022-03-31,江阴标榜汽车部件股份有限公司,301181,标榜股份,2021年,年度报告
2020-03-27,青岛港国际股份有限公司,601298,青岛港,2019年,年度报告
2022-04-29,湖北美尔雅股份有限公司,600107,美尔雅,2021年,年度报告
2020-04-23,天津卓朗信息科技股份有限公司,600225,卓朗科技,2019年,年度报告
2020-04-30,凯瑞德控股股份有限公司,002072,凯瑞德,2019年,年度报告
2021-04-30,浙江东亚药业股份有限公司,605177,东亚药业,2020年,年度报告
2022-04-12,中化岩土集团股份有限公司,002542,中化岩土,2021年,年度报告
2021-04-29,金浦钛业股份有限公司,000545,金浦钛业,2020年,年度报告
2020-04-09,深圳和而泰智能控制股份有限公司,002402,和而泰,2019年,年度报告
2021-05-14,广州酒家集团股份有限公司,603043,广州酒家,2020年,年度报告
2021-04-09,江苏综艺股份有限公司,600770,综艺股份,2020年,年度报告
2021-04-15,江西国泰集团股份有限公司,603977,国泰集团,2020年,年度报告
2022-03-30,武汉凡谷电子技术股份有限公司,002194,武汉凡谷,2021年,年度报告
2021-03-26,陕西黑猫焦化股份有限公司,601015,陕西黑猫,2020年,年度报告
2021-04-29,深圳市安奈儿股份有限公司,002875,安奈儿,2020年,年度报告
2022-04-15,江苏本川智能电路科技股份有限公司,300964,本川智能,2021年,年度报告
2022-04-16,杭州银行股份有限公司,600926,杭州银行,2021年,年度报告
2021-06-05,深圳市证通电子股份有限公司,002197,证通电子,2020年,年度报告
2021-03-31,山东博汇纸业股份有限公司,600966,博汇纸业,2020年,年度报告
2020-04-25,河南恒星科技股份有限公司,002132,恒星科技,2019年,年度报告
2021-04-28,成都利君实业股份有限公司,002651,利君股份,2020年,年度报告
2020-04-15,福龙马集团股份有限公司,603686,福龙马,2019年,年度报告
2020-04-18,百合花集团股份有限公司,603823,百合花,2019年,年度报告
2021-04-29,奥特佳新能源科技股份有限公司,002239,奥特佳,2020年,年度报告
2022-04-29,华创阳安股份有限公司,600155,华创阳安,2021年,年度报告
2022-03-26,广州海格通信集团股份有限公司,002465,海格通信,2021年,年度报告
2021-04-28,深圳市雄帝科技股份有限公司,300546,雄帝科技,2020年,年度报告
2022-04-26,深圳通业科技股份有限公司,300960,通业科技,2021年,年度报告
2021-04-02,国信证券股份有限公司,002736,国信证券,2020年,年度报告
2022-06-01,华油惠博普科技股份有限公司,002554,惠博普,2021年,年度报告
2022-04-27,湖北菲利华石英玻璃股份有限公司,300395,菲利华,2021年,年度报告
2021-04-27,西安晨曦航空科技股份有限公司,300581,晨曦航空,2020年,年度报告
2021-04-28,辽宁时代万恒股份有限公司,600241,时代万恒,2020年,年度报告
2022-03-14,梅花生物科技集团股份有限公司,600873,梅花生物,2021年,年度报告
2022-03-29,攀钢集团钒钛资源股份有限公司,000629,攀钢钒钛,2021年,年度报告
2021-04-15,奇安信科技集团股份有限公司,688561,奇安信,2020年,年度报告
2022-03-29,成都苑东生物制药股份有限公司,688513,苑东生物,2021年,年度报告
2020-04-28,北京神州泰岳软件股份有限公司,300002,神州泰岳,2019年,年度报告
2021-04-29,北京数码视讯科技股份有限公司,300079,数码视讯,2020年,年度报告
2020-06-29,浙江天成自控股份有限公司,603085,天成自控,2019年,年度报告
2020-05-26,江西恒大高新技术股份有限公司,002591,恒大高新,2019年,年度报告
2022-04-15,上海亚虹模具股份有限公司,603159,上海亚虹,2021年,年度报告
2020-04-18,苏州天准科技股份有限公司,688003,天准科技,2019年,年度报告
2021-04-20,江苏康众数字医疗科技股份有限公司,688607,康众医疗,2020年,年度报告
2021-04-23,广东拓斯达科技股份有限公司,300607,拓斯达,2020年,年度报告
2020-07-15,隆鑫通用动力股份有限公司,603766,隆鑫通用,2019年,年度报告
2022-03-18,中材科技股份有限公司,002080,中材科技,2021年,年度报告
2020-04-28,山东威达机械股份有限公司,002026,山东威达,2019年,年度报告
2022-04-27,中福海峡平潭发展股份有限公司,000592,平潭发展,2021年,年度报告
2021-06-30,常熟市天银机电股份有限公司,300342,天银机电,2020年,年度报告
2020-05-13,平顶山天安煤业股份有限公司,601666,平煤股份,2019年,年度报告
2021-04-24,杭州鸿泉物联网技术股份有限公司,688288,鸿泉物联,2020年,年度报告
2022-06-06,天合光能股份有限公司,688599,天合光能,2021年,年度报告
2022-04-29,北大医药股份有限公司,000788,北大医药,2021年,年度报告
2021-03-31,抚顺特殊钢股份有限公司,600399,抚顺特钢,2020年,年度报告
2022-04-16,北京盈建科软件股份有限公司,300935,盈建科,2021年,年度报告
2022-04-30,四川西部资源控股股份有限公司,600139,西部资源,2021年,年度报告
2021-03-31,云南能源投资股份有限公司,002053,云南能投,2020年,年度报告
2021-04-20,舒泰神北京生物制药股份有限公司,300204,舒泰神,2020年,年度报告
2020-03-28,厦门盈趣科技股份有限公司,002925,盈趣科技,2019年,年度报告
2021-03-26,株洲宏达电子股份有限公司,300726,宏达电子,2020年,年度报告
2021-04-27,广东创世纪智能装备集团股份有限公司,300083,创世纪,2020年,年度报告
2021-04-23,上海古鳌电子科技股份有限公司,300551,古鳌科技,2020年,年度报告
2020-04-29,圆通速递股份有限公司,600233,圆通速递,2019年,年度报告
2020-04-29,潍坊亚星化学股份有限公司,600319,亚星化学,2019年,年度报告
2022-03-31,盐津铺子食品股份有限公司,002847,盐津铺子,2021年,年度报告
2020-04-27,广东因赛品牌营销集团股份有限公司,300781,因赛集团,2019年,年度报告
2020-04-29,安徽中电兴发与鑫龙科技股份有限公司,002298,中电兴发,2019年,年度报告
2021-03-31,江西晨光新材料股份有限公司,605399,晨光新材,2020年,年度报告
2022-04-22,嘉友国际物流股份有限公司,603871,嘉友国际,2021年,年度报告
2020-04-15,苏宁环球股份有限公司,000718,苏宁环球,2019年,年度报告
2020-04-25,深圳达实智能股份有限公司,002421,达实智能,2019年,年度报告
2021-03-27,浙江台华新材料股份有限公司,603055,台华新材,2020年,年度报告
2021-04-06,中科云网科技集团股份有限公司,002306,中科云网,2020年,年度报告
2022-03-30,巨力索具股份有限公司,002342,巨力索具,2021年,年度报告
2022-04-23,南兴装备股份有限公司,002757,南兴股份,2021年,年度报告
2020-04-28,上海洗霸科技股份有限公司,603200,上海洗霸,2019年,年度报告
2020-03-31,五矿发展股份有限公司,600058,五矿发展,2019年,年度报告
2021-03-27,上海电气集团股份有限公司,601727,上海电气,2020年,年度报告
2022-04-28,上海申通地铁股份有限公司,600834,申通地铁,2021年,年度报告
2020-06-11,天广中茂股份有限公司,002509,天广中茂,2019年,年度报告
2021-04-21,合肥城建发展股份有限公司,002208,合肥城建,2020年,年度报告
2020-04-30,大连晨鑫网络科技股份有限公司,002447,晨鑫科技,2019年,年度报告
2020-04-25,大连圣亚旅游控股股份有限公司,600593,大连圣亚,2019年,年度报告
2022-04-21,浙江兆丰机电股份有限公司,300695,兆丰股份,2021年,年度报告
2022-04-16,内蒙古新华发行集团股份有限公司,603230,内蒙新华,2021年,年度报告
2022-04-27,甘肃上峰水泥股份有限公司,000672,上峰水泥,2021年,年度报告
2020-04-25,湖南领湃达志科技股份有限公司,300530,达志科技,2019年,年度报告
2021-04-27,河南清水源科技股份有限公司,300437,清水源,2020年,年度报告
2021-04-23,陕西广电网络传媒集团股份有限公司,600831,广电网络,2020年,年度报告
2020-04-20,安徽开润股份有限公司,300577,开润股份,2019年,年度报告
2020-04-29,浙江大元泵业股份有限公司,603757,大元泵业,2019年,年度报告
2022-04-26,湖北祥源新材科技股份有限公司,300980,祥源新材,2021年,年度报告
2022-04-28,北京中长石基信息技术股份有限公司,002153,石基信息,2021年,年度报告
2020-04-17,上海新华传媒股份有限公司,600825,新华传媒,2019年,年度报告
2021-03-31,中国东方航空股份有限公司,600115,中国东航,2020年,年度报告
2021-04-26,华瑞电器股份有限公司,300626,华瑞股份,2020年,年度报告
2020-04-30,中天金融集团股份有限公司,000540,中天金融,2019年,年度报告
2020-03-17,深圳顺络电子股份有限公司,002138,顺络电子,2019年,年度报告
2021-03-31,江苏卓胜微电子股份有限公司,300782,卓胜微,2020年,年度报告
2022-04-30,东方通信股份有限公司,600776,东方通信,2021年,年度报告
2022-03-10,安徽皖维高新材料股份有限公司,600063,皖维高新,2021年,年度报告
2020-04-30,棕榈生态城镇发展股份有限公司,002431,棕榈股份,2019年,年度报告
2021-02-27,广东超华科技股份有限公司,002288,超华科技,2020年,年度报告
2021-04-23,江苏江南水务股份有限公司,601199,江南水务,2020年,年度报告
2022-04-25,珠海汇金科技股份有限公司,300561,汇金科技,2021年,年度报告
2021-04-13,京东方科技集团股份有限公司,000725,京东方,2020年,年度报告
2022-03-30,黑龙江北大荒农业股份有限公司,600598,北大荒,2021年,年度报告
2020-04-28,宏和电子材料科技股份有限公司,603256,宏和科技,2019年,年度报告
2021-04-24,浙江晶盛机电股份有限公司,300316,晶盛机电,2020年,年度报告
2020-04-28,山东华鹏玻璃股份有限公司,603021,山东华鹏,2019年,年度报告
2022-04-12,高伟达软件股份有限公司,300465,高伟达,2021年,年度报告
2022-04-08,广东领益智造股份有限公司,002600,领益智造,2021年,年度报告
2020-04-21,湖南国科微电子股份有限公司,300672,国科微,2019年,年度报告
2021-04-16,北京海量数据技术股份有限公司,603138,海量数据,2020年,年度报告
2021-04-20,北京合康新能科技股份有限公司,300048,合康新能,2020年,年度报告
2020-04-30,重庆市迪马实业股份有限公司,600565,迪马股份,2019年,年度报告
2022-04-28,湖南新五丰股份有限公司,600975,新五丰,2021年,年度报告
2022-04-23,青岛德固特节能装备股份有限公司,300950,德固特,2021年,年度报告
2022-04-23,齐峰新材料股份有限公司,002521,齐峰新材,2021年,年度报告
2021-06-04,安徽德豪润达电气股份有限公司,002005,德豪润达,2020年,年度报告
2020-04-29,华明电力装备股份有限公司,002270,华明装备,2019年,年度报告
2022-04-26,深圳市农产品集团股份有限公司,000061,农产品,2021年,年度报告
2022-04-28,上海正帆科技股份有限公司,688596,正帆科技,2021年,年度报告
2022-04-30,上海赛伦生物技术股份有限公司,688163,赛伦生物,2021年,年度报告
2021-04-23,上海凯宝药业股份有限公司,300039,上海凯宝,2020年,年度报告
2022-04-22,读者出版传媒股份有限公司,603999,读者传媒,2021年,年度报告
2020-04-16,广东天安新材料股份有限公司,603725,天安新材,2019年,年度报告
2022-03-10,安徽皖仪科技股份有限公司,688600,皖仪科技,2021年,年度报告
2022-04-08,湘潭电机股份有限公司,600416,湘电股份,2021年,年度报告
2020-04-25,上海凌云实业发展股份有限公司,900957,凌云科技,2019年,年度报告
2021-03-26,大族激光科技产业集团股份有限公司,002008,大族激光,2020年,年度报告
2022-04-09,嘉兴斯达半导体股份有限公司,603290,斯达半导,2021年,年度报告
2021-04-22,弘元绿色能源股份有限公司,603185,弘元绿能,2020年,年度报告
2022-04-08,武汉高德红外股份有限公司,002414,高德红外,2021年,年度报告
2021-04-29,舍得酒业股份有限公司,600702,舍得酒业,2020年,年度报告
2020-04-08,亿利洁能股份有限公司,600277,亿利洁能,2019年,年度报告
2020-04-28,山东省章丘鼓风机股份有限公司,002598,山东章鼓,2019年,年度报告
2022-04-30,无锡洪汇新材料科技股份有限公司,002802,洪汇新材,2021年,年度报告
2022-04-30,新国脉数字文化股份有限公司,600640,国脉文化,2021年,年度报告
2020-04-17,深圳市华阳国际工程设计股份有限公司,002949,华阳国际,2019年,年度报告
2021-03-25,博敏电子股份有限公司,603936,博敏电子,2020年,年度报告
2022-04-30,广州市浪奇实业股份有限公司,000523,广州浪奇,2021年,年度报告
2020-04-30,中国第一重型机械股份公司,601106,中国一重,2019年,年度报告
2020-04-25,上海万业企业股份有限公司,600641,万业企业,2019年,年度报告
2020-03-18,天津七一二通信广播股份有限公司,603712,七一二,2019年,年度报告
2021-03-24,华能国际电力股份有限公司,600011,华能国际,2020年,年度报告
2022-03-18,中国电信股份有限公司,601728,中国电信,2021年,年度报告
2022-04-20,金诚信矿业管理股份有限公司,603979,金诚信,2021年,年度报告
2023-01-16,武汉天源环保股份有限公司,301127,天源环保,2021年,年度报告
2021-04-27,山西杏花村汾酒厂股份有限公司,600809,山西汾酒,2020年,年度报告
2020-04-29,润建股份有限公司,002929,润建股份,2019年,年度报告
2022-04-28,上海会畅通讯股份有限公司,300578,会畅通讯,2021年,年度报告
2022-04-28,安徽省皖能股份有限公司,000543,皖能电力,2021年,年度报告
2022-04-26,达刚控股集团股份有限公司,300103,达刚控股,2021年,年度报告
2020-04-03,北京同仁堂股份有限公司,600085,同仁堂,2019年,年度报告
2021-04-28,陕西建工集团股份有限公司,600248,陕西建工,2019年,年度报告
2022-04-20,沈阳兴齐眼药股份有限公司,300573,兴齐眼药,2021年,年度报告
2020-04-23,四川天邑康和通信股份有限公司,300504,天邑股份,2019年,年度报告
2020-04-25,华能澜沧江水电股份有限公司,600025,华能水电,2019年,年度报告
2022-04-26,江苏中南建设集团股份有限公司,000961,中南建设,2021年,年度报告
2021-04-27,德邦物流股份有限公司,603056,德邦股份,2020年,年度报告
2021-04-26,浙江华海药业股份有限公司,600521,华海药业,2020年,年度报告
2022-04-29,鞍山森远路桥股份有限公司,300210,森远股份,2021年,年度报告
2022-04-26,内蒙古第一机械集团股份有限公司,600967,内蒙一机,2021年,年度报告
2023-01-21,上海微创心脉医疗科技集团股份有限公司,688016,心脉医疗,2020年,年度报告
2020-03-30,长沙银行股份有限公司,601577,长沙银行,2019年,年度报告
2021-04-28,浙商中拓集团股份有限公司,000906,浙商中拓,2020年,年度报告
2021-04-21,上海汇得科技股份有限公司,603192,汇得科技,2020年,年度报告
2021-04-30,广东松炀再生资源股份有限公司,603863,松炀资源,2020年,年度报告
2020-04-30,上海润达医疗科技股份有限公司,603108,润达医疗,2019年,年度报告
2022-04-01,重庆宗申动力机械股份有限公司,001696,宗申动力,2021年,年度报告
2022-04-27,欧普照明股份有限公司,603515,欧普照明,2021年,年度报告
2021-04-28,浙江明牌珠宝股份有限公司,002574,明牌珠宝,2020年,年度报告
2022-02-26,湖南金博碳素股份有限公司,688598,金博股份,2021年,年度报告
2022-04-08,上海派能能源科技股份有限公司,688063,派能科技,2021年,年度报告
2022-04-27,北京科蓝软件系统股份有限公司,300663,科蓝软件,2021年,年度报告
2020-04-25,四川川投能源股份有限公司,600674,川投能源,2019年,年度报告
2022-04-26,迈赫机器人自动化股份有限公司,301199,迈赫股份,2021年,年度报告
2021-04-23,浙江亚太机电股份有限公司,002284,亚太股份,2020年,年度报告
2022-03-18,云南罗平锌电股份有限公司,002114,罗平锌电,2021年,年度报告
2020-04-29,镇江东方电热科技股份有限公司,300217,东方电热,2019年,年度报告
2022-03-28,招商局能源运输股份有限公司,601872,招商轮船,2021年,年度报告
2020-04-24,浙江天宇药业股份有限公司,300702,天宇股份,2019年,年度报告
2022-04-25,苏州斯莱克精密设备股份有限公司,300382,斯莱克,2021年,年度报告
2022-04-26,宁波精达成形装备股份有限公司,603088,宁波精达,2021年,年度报告
2020-04-30,福建三木集团股份有限公司,000632,三木集团,2019年,年度报告
2022-06-08,亿利洁能股份有限公司,600277,亿利洁能,2021年,年度报告
2022-04-20,天津百利特精电气股份有限公司,600468,百利电气,2021年,年度报告
2022-04-27,山西通宝能源股份有限公司,600780,通宝能源,2021年,年度报告
2022-03-28,中信海洋直升机股份有限公司,000099,中信海直,2021年,年度报告
2021-11-17,中兴天恒能源科技北京股份公司,600856,中天能源,2020年,年度报告
2021-05-27,深圳震有科技股份有限公司,688418,震有科技,2020年,年度报告
2022-04-30,安信信托股份有限公司,600816,安信信托,2021年,年度报告
2022-04-23,东莞宜安科技股份有限公司,300328,宜安科技,2021年,年度报告
2022-04-23,积成电子股份有限公司,002339,积成电子,2021年,年度报告
2022-04-21,宣亚国际营销科技北京股份有限公司,300612,宣亚国际,2021年,年度报告
2022-03-23,拓尔思信息技术股份有限公司,300229,拓尔思,2021年,年度报告
2021-04-02,国金证券股份有限公司,600109,国金证券,2020年,年度报告
2021-04-23,江苏利通电子股份有限公司,603629,利通电子,2020年,年度报告
2022-04-15,成都云图控股股份有限公司,002539,云图控股,2021年,年度报告
